price,bathrooms,sqft_living,grade,sqft_above,sqft_living15
325000.0,1.75,1780,9,1780,2750
415000.0,2.5,2230,7,2230,2490
935000.0,2.5,3570,8,2400,3140
372000.0,2.5,1920,7,1920,2370
240000.0,1.5,1290,7,1020,1770
334950.0,1.75,1880,7,1880,1900
426500.0,2.5,2960,9,2960,2750
430000.0,1.75,1840,8,1300,2920
400000.0,1.5,1890,7,1090,1750
455850.0,2.25,1820,7,1120,1970
1965220.0,3.5,4370,10,3610,2960
400000.0,1.75,1530,7,1530,2100
397500.0,1.0,1030,7,1030,1480
755000.0,2.5,2000,8,2000,1560
287000.0,1.5,1730,7,1010,1730
480000.0,2.5,3620,9,3620,2590
490000.0,2.5,2040,8,2040,2390
365000.0,2.5,2640,8,1680,2260
260000.0,2.5,1600,7,1600,1600
505000.0,1.0,1480,7,1480,1820
260000.0,1.0,700,7,700,1440
430000.0,1.0,700,7,700,1440
905000.0,2.5,3520,10,3520,3470
440000.0,2.0,1650,8,1650,1750
439500.0,1.0,1360,7,1360,1530
270000.0,2.0,1350,6,680,1350
306500.0,2.5,1970,7,1970,1980
380000.0,2.0,1470,8,1310,1470
215000.0,1.75,1610,7,1610,1220
299900.0,1.0,810,7,810,1080
1450000.0,3.5,2820,10,2820,2630
239950.0,1.0,1900,5,1900,1430
494000.0,2.5,1830,8,1540,1990
317500.0,1.5,1730,7,1010,1650
670000.0,2.5,2110,7,2110,2350
650000.0,2.5,3060,9,3060,3140
852000.0,2.5,2620,8,2620,1670
250000.0,1.5,1088,7,1088,1098
264950.0,1.5,1400,7,1400,1620
582500.0,2.0,1540,7,1020,1380
384000.0,2.5,1540,7,1300,1540
817000.0,1.5,2310,8,1790,1930
320000.0,1.75,1730,7,1730,1550
445800.0,2.25,2070,8,1470,2140
263300.0,1.0,900,7,900,1175
215000.0,1.0,860,6,860,1170
842500.0,4.0,2980,7,2070,1560
850000.0,4.0,2980,7,2070,1560
386000.0,2.5,2740,7,2740,1900
251100.0,2.5,1790,7,1790,1680
435000.0,1.75,1750,7,1330,1750
870000.0,4.0,3610,10,3610,3530
800000.0,1.0,1430,7,1430,2450
555000.0,1.75,1570,7,1570,1610
280000.0,1.0,2280,7,2280,2360
356000.0,1.0,940,6,940,1500
675000.0,2.5,2920,9,2920,3100
605000.0,2.25,2260,9,2260,2470
690500.0,2.0,2000,7,1280,1680
437000.0,1.75,1440,8,1440,1680
850000.0,2.0,2310,8,2310,2810
350000.0,2.25,2300,7,1340,1540
480000.0,2.25,1490,8,1490,1820
379500.0,2.25,1830,8,1830,1500
600000.0,4.5,4440,10,4440,2720
1436000.0,3.5,4970,11,3930,3580
303000.0,1.5,1000,7,840,1000
800000.0,2.5,4940,9,3450,2430
549000.0,2.0,1980,7,1220,1280
324950.0,2.5,1560,7,1210,2070
170000.0,1.0,870,6,870,1100
178000.0,1.0,840,6,840,870
144000.0,1.0,1250,6,1250,1188
1580000.0,2.75,3120,9,1980,3330
258000.0,1.0,750,6,750,1100
345000.0,1.75,710,6,710,900
470000.0,1.75,2290,8,1620,2320
2903000.0,2.5,3750,10,3750,3540
350000.0,1.5,980,7,980,1390
225500.0,1.75,1590,7,1590,1750
473000.0,1.0,940,6,720,1180
279000.0,1.75,1750,7,1150,1820
470000.0,1.0,1460,6,880,1530
565000.0,1.75,1540,6,770,1510
695000.0,2.0,2560,8,1380,1780
315000.0,1.75,1660,7,1660,2070
529000.0,2.5,1880,8,1880,2130
750000.0,3.75,3500,8,3500,3250
481500.0,2.25,1840,7,1840,1840
211000.0,2.0,1060,7,1060,1080
455000.0,2.25,1790,7,1390,1940
238950.0,1.0,810,5,810,890
722500.0,3.5,2600,8,1820,2000
795000.0,2.5,3230,8,2000,3230
327500.0,2.25,2240,8,2240,2050
585000.0,3.0,3400,9,3400,3400
775000.0,2.0,3140,7,1940,3300
645000.0,2.5,2780,8,2780,2510
445000.0,2.75,2320,8,1670,2070
257950.0,1.75,1370,7,1370,1400
375000.0,1.75,2230,7,1230,1380
245000.0,2.5,1610,7,1610,1610
725000.0,2.5,3410,11,3410,2150
702000.0,2.5,2810,9,2810,2920
330000.0,1.75,1850,6,1850,2660
940000.0,1.5,1790,8,1790,1780
354500.0,1.0,1150,7,1150,1600
279950.0,2.75,2420,7,2420,1070
284000.0,2.25,1580,7,1180,1470
480000.0,2.0,1760,8,1560,2150
647500.0,2.0,1760,8,1560,2150
625000.0,2.5,2750,9,2750,2780
152000.0,1.0,920,7,920,1160
322000.0,1.0,960,7,960,1740
445000.0,1.75,1120,7,870,1470
595000.0,1.0,1560,7,1560,1280
165000.0,1.0,1380,7,980,1910
278500.0,2.5,1940,7,1940,2060
517500.0,1.75,1810,8,1370,2140
343566.0,1.0,1100,7,1100,1240
286285.0,2.25,1980,7,1170,1610
474905.0,1.5,1340,6,1340,1210
550000.0,1.75,1680,7,1400,1540
286000.0,2.5,2060,6,2060,1530
900000.0,3.25,2620,8,1770,2180
449950.0,2.25,1610,7,1610,1610
259000.0,1.5,1490,7,1490,1490
340000.0,2.25,1900,7,1540,1480
785000.0,2.5,3440,9,3440,3150
490000.0,1.0,1840,6,1130,1320
344950.0,2.0,2330,7,1400,2050
950000.0,2.0,2250,9,1880,2690
810000.0,1.75,2000,7,1000,1690
998160.0,2.5,3010,9,1260,3010
377000.0,1.75,1680,8,1150,2100
595000.0,2.0,1530,8,1530,2240
313300.0,1.0,970,6,970,1180
360000.0,1.75,1550,7,1550,1220
188000.0,1.75,1660,8,1660,1840
755000.0,2.5,3680,9,3680,2410
1289000.0,3.5,3210,10,2290,1940
455000.0,1.0,1480,6,1480,1510
817500.0,3.5,3600,10,2680,3420
550000.0,2.25,1700,8,1700,1560
260000.0,1.75,1680,8,1240,2020
320000.0,2.0,1550,7,1550,2300
1153000.0,3.25,3780,11,2650,3850
362000.0,2.5,2360,7,1460,1590
503500.0,2.5,1810,7,1350,1640
653000.0,2.5,2290,9,2290,2340
760000.0,2.75,3370,10,3370,3700
775000.0,1.75,2090,7,1090,1760
1339000.0,3.75,2130,9,2130,3030
417500.0,1.75,2060,7,1360,2060
525000.0,1.5,1560,7,1220,1870
217000.0,1.0,730,4,730,1220
525000.0,2.75,2910,8,1640,1970
442500.0,2.25,2490,7,1890,1470
525000.0,1.75,1710,7,1710,1480
425500.0,1.75,1520,7,1520,1550
710000.0,2.75,2930,8,2930,2450
545000.0,3.0,3160,8,1930,2380
410000.0,2.75,2910,8,2910,1980
245000.0,2.25,1700,7,1200,1700
194900.0,1.0,810,6,810,1140
284000.0,2.5,2000,7,2000,2330
280000.0,1.75,1894,6,1520,1820
280000.0,1.75,2080,6,1040,2080
360000.0,2.0,1730,7,1010,1080
405000.0,1.0,720,6,720,1460
865000.0,2.5,3560,10,3560,3840
483300.0,2.0,1210,7,1210,1280
355000.0,2.5,2130,8,2130,2100
274950.0,2.25,1570,7,1180,1570
1925000.0,4.5,3950,11,2880,3050
755000.0,3.25,3450,11,2690,3560
1940000.0,5.75,7220,12,6220,2680
309212.0,1.75,1150,7,1150,1520
219950.0,2.25,1500,7,1150,1540
690000.0,2.5,1300,7,1300,1400
250800.0,1.75,1290,6,1170,1140
557500.0,2.0,2510,9,2510,3140
941000.0,1.75,2320,8,1820,1940
3650000.0,4.75,5480,11,3910,3510
305000.0,2.75,2030,7,1230,1810
815000.0,1.5,2060,8,2060,2060
1015000.0,2.5,2920,9,1800,2480
1240000.0,3.0,3330,9,2330,2620
535000.0,2.5,2110,9,2110,2390
775000.0,1.0,1175,6,1175,2010
255000.0,2.0,1590,7,1590,1590
327000.0,1.0,1070,7,1070,1500
560000.0,2.0,2720,8,2240,2960
1339000.0,3.5,2980,9,2980,2870
199500.0,1.75,1160,7,1160,1470
760000.0,2.5,3580,9,3580,2510
439000.0,2.25,3020,8,1980,1150
527000.0,2.25,2380,7,1410,2150
199950.0,2.75,2270,6,1300,1160
254000.0,2.25,1660,7,1660,1660
393000.0,1.0,830,7,830,1110
585000.0,2.25,2480,8,1860,2470
450000.0,2.0,1900,7,1150,1140
565000.0,1.75,1670,9,1670,2330
330000.0,2.25,2000,7,1300,2000
870000.0,2.0,2320,9,2320,3100
585000.0,2.5,1860,8,1460,2040
500000.0,2.5,2110,9,2110,2390
225000.0,2.0,1400,7,1150,1820
295000.0,2.0,1400,7,1150,1820
775000.0,2.75,2850,9,1920,3300
280000.0,1.0,1370,7,1370,1520
539000.0,2.5,2170,7,1280,1180
567500.0,1.75,2570,8,2570,2550
442500.0,2.25,1970,8,1310,1860
598200.0,3.75,2980,8,2980,1100
610000.0,2.5,2300,8,2300,1780
544900.0,2.5,1990,8,1990,2250
557500.0,2.5,2390,8,2390,1960
532500.0,2.5,2160,7,1430,1560
1350000.0,3.25,3300,10,3300,2740
750000.0,2.0,1840,7,1040,1820
530000.0,2.5,2030,8,2030,1960
346100.0,2.5,1400,7,1400,1500
260000.0,2.25,2320,9,2320,2700
365000.0,1.75,1410,7,1410,1800
615000.0,2.0,1860,7,930,1980
318400.0,2.5,1820,7,1820,1680
498500.0,2.5,1910,8,1910,1630
450000.0,1.75,1540,7,1540,1270
200000.0,2.0,1430,7,1430,1870
234000.0,1.0,1010,7,1010,1150
121800.0,1.0,940,5,940,1290
805000.0,2.75,2600,8,1600,2260
410000.0,2.25,2060,8,1220,1500
475000.0,2.5,1920,8,1920,1380
1337500.0,2.5,2900,11,2900,3390
269000.0,1.0,1020,7,1020,1000
573000.0,2.25,2150,8,2150,2000
330000.0,2.5,1660,7,1660,1540
252750.0,1.0,1230,7,1230,1020
745000.0,2.5,2170,8,2170,2170
280000.0,2.0,1280,7,1280,1450
535000.0,2.5,2240,8,1380,1540
580000.0,1.5,1780,7,1320,1880
301000.0,1.75,1840,7,1220,1770
600000.0,1.75,1740,7,1740,1740
538900.0,3.0,3040,9,3040,1650
366000.0,2.5,2370,8,2370,2380
303000.0,2.5,2100,8,2100,2100
432000.0,2.25,1470,8,1090,1470
300000.0,1.5,1300,6,820,1250
908800.0,3.0,3420,8,2430,980
500000.0,1.5,1190,7,970,1460
254000.0,2.0,2080,7,1740,1510
470000.0,1.5,2180,7,1340,1530
480000.0,2.0,1460,7,1460,1850
536000.0,1.75,1530,7,1150,1610
1349000.0,3.5,4740,11,3640,4042
550000.0,2.25,1980,8,1980,2460
260000.0,1.75,1710,7,1240,1600
284900.0,1.5,1160,7,890,1160
740000.0,2.5,2200,9,1530,2200
425000.0,1.0,1170,7,1030,1170
230000.0,1.0,1120,7,1120,1120
675000.0,1.5,1710,8,1710,1910
267500.0,1.75,1650,7,1650,1810
814000.0,2.5,2840,8,1420,2310
1250000.0,3.0,3310,9,3310,2810
460000.0,2.0,1860,7,1320,1830
445000.0,2.5,2250,8,2250,2020
715000.0,2.5,2890,8,2890,2890
425000.0,1.75,2120,7,1060,1840
370000.0,2.5,2130,8,2130,2130
302000.0,1.75,1170,6,780,1780
453000.0,1.75,2120,7,1060,1540
290000.0,1.75,1280,7,1280,1440
1035000.0,2.5,3170,10,3170,3190
925000.0,2.25,2260,9,2260,2650
600000.0,1.75,2930,9,2030,2740
354000.0,1.5,1060,7,1060,1060
204950.0,1.75,1740,7,1180,1440
675000.0,2.5,2990,8,2990,2890
995000.0,3.25,3530,11,3530,3850
800000.0,2.0,2960,7,1500,2160
472500.0,2.5,1650,8,1650,1760
549950.0,2.5,2720,8,1510,2510
575575.0,1.75,1516,7,998,2100
545000.0,3.25,4386,10,2356,3060
340000.0,2.25,2580,7,1630,1920
225000.0,1.0,960,6,960,1090
299950.0,1.75,1460,7,1460,1460
829900.0,3.5,3840,8,2640,1620
340000.0,2.5,2090,7,2090,2090
515000.0,2.25,2470,8,1470,2050
601000.0,2.5,2090,8,2090,2090
470000.0,2.5,2070,8,2070,2440
371500.0,1.0,1650,7,980,1230
550000.0,1.75,1880,8,1410,2340
242550.0,2.5,2060,8,2060,1630
367500.0,1.5,1410,8,1410,2090
359000.0,3.5,2770,8,2100,2030
204900.0,2.0,1390,7,1390,1260
850000.0,2.75,5440,9,2720,1970
187000.0,1.5,1280,6,1280,1070
326000.0,2.75,1720,7,1720,2000
340000.0,2.75,1720,7,1720,2000
330000.0,2.25,3040,8,1890,1360
782000.0,3.5,3780,9,3110,3310
612000.0,2.5,2670,8,2670,2140
400000.0,2.0,1350,7,1350,1920
941500.0,3.5,3490,9,2460,3080
313000.0,1.5,870,8,800,1710
735000.0,2.25,2410,7,1460,1360
471000.0,1.75,1640,8,1340,2210
350000.0,1.0,1540,7,1540,1560
530000.0,2.5,2370,8,1570,2550
415000.0,3.0,1830,7,1830,1740
639500.0,2.25,2330,8,2330,2330
580379.0,2.75,2240,8,2240,2330
378000.0,2.5,1700,8,1700,1760
265000.0,2.25,1750,7,1410,1720
212000.0,1.75,1100,6,1100,1100
400000.0,3.0,2320,8,2320,2220
750000.0,2.5,2540,8,2540,1990
384900.0,2.5,3090,8,1750,1760
176000.0,1.0,770,6,770,1150
350000.0,2.75,2370,7,2370,2290
168000.0,1.0,1200,6,1200,1200
358000.0,2.0,2200,7,1100,1410
580000.0,2.75,2660,8,2660,2720
442500.0,1.75,1600,7,1050,1590
515000.0,2.5,1330,8,1330,1430
554000.0,2.5,3440,8,1720,2100
659000.0,2.5,2510,9,2510,2518
414999.0,2.5,2150,7,1090,1880
275000.0,1.5,1180,6,1180,1680
193000.0,1.0,680,5,680,1320
525000.0,2.5,2840,9,2840,2460
424000.0,2.5,1820,8,1820,2040
455000.0,1.0,1070,6,870,1520
463000.0,1.0,1250,7,1250,1210
1100000.0,2.5,2190,7,1240,2730
523000.0,1.75,3000,8,1900,1550
615000.0,1.75,2270,8,2270,2540
1515000.0,4.0,4500,12,4500,3930
870000.0,4.0,3400,8,2320,1910
710000.0,2.5,2830,10,2830,2970
215000.0,1.0,960,7,960,1280
590000.0,1.0,1530,7,1530,1530
323000.0,2.5,2500,7,1300,2440
279000.0,2.0,1560,7,1560,1480
535100.0,2.25,2070,8,1720,2350
830000.0,2.25,2710,9,1910,2120
815000.0,2.5,3150,9,3150,3150
535900.0,2.25,1880,8,1480,2120
230000.0,1.0,1250,7,1250,1480
325500.0,1.75,2290,7,1490,1840
359000.0,2.25,1990,7,1990,1690
505000.0,2.5,2100,8,2100,1890
253905.0,1.0,940,7,940,950
369950.0,1.75,1640,8,1200,1480
350000.0,2.25,1860,7,1860,1870
650000.0,2.25,2100,8,2100,1660
295000.0,1.75,1500,6,1500,1500
620000.0,1.75,1680,8,1180,2190
1998000.0,2.5,3900,12,3900,2720
246000.0,1.0,1400,6,1400,1070
430000.0,2.75,2600,7,1350,2260
509990.0,2.0,1440,6,1440,1360
490000.0,1.75,1870,7,1090,2010
385000.0,2.75,2960,8,2360,1870
769000.0,2.5,2440,9,2440,2570
185000.0,1.0,1122,6,1122,840
303500.0,1.5,1060,7,1060,1420
468000.0,2.5,2150,8,1430,2360
449950.0,2.5,3100,9,3100,1850
235000.0,1.5,880,7,880,880
520000.0,2.5,2490,9,2150,2490
203000.0,1.0,1080,6,1080,1080
657000.0,2.5,2530,7,1290,2040
275000.0,1.0,1200,7,1200,1230
540000.0,2.25,2850,9,2850,2700
455000.0,2.5,2950,7,2950,2360
458500.0,1.75,1160,7,860,1250
549900.0,3.5,3420,10,3420,3490
750000.0,1.75,2240,8,1550,1570
235000.0,1.75,1450,7,1180,1450
286000.0,2.5,1820,7,1820,1490
2650000.0,3.5,4700,11,3500,3210
602000.0,1.75,2430,7,1580,1910
640000.0,1.5,1960,7,1960,1880
267000.0,1.75,1440,8,1440,1720
712000.0,2.5,2730,8,2730,2670
244500.0,1.0,910,5,910,1290
301000.0,1.0,910,5,910,1290
990000.0,2.5,2430,8,2020,2340
739999.0,2.75,3350,10,3350,2960
480000.0,1.75,2320,7,1140,1820
305000.0,2.5,1260,8,1260,1340
703300.0,2.0,1980,8,1590,1760
265000.0,1.5,1580,7,1580,1580
600000.0,2.5,2710,9,2710,2330
253000.0,1.0,1400,7,1400,1640
617950.0,2.5,2410,8,2410,1920
385000.0,3.25,1790,7,1100,1260
319000.0,2.0,1640,7,1060,2230
696000.0,2.5,1670,7,1170,1960
345000.0,1.0,970,6,970,1650
380000.0,2.5,1610,7,1610,1120
647500.0,1.75,2060,8,1160,2590
725000.0,2.5,3570,9,3570,3510
269950.0,1.75,1400,7,1400,1530
875000.0,2.5,3470,10,3470,3800
299950.0,1.0,1210,7,1210,1680
1875000.0,3.25,3930,10,3930,1780
430000.0,1.0,990,7,990,1180
495000.0,2.5,2200,8,2200,2200
275000.0,1.5,1510,7,1510,1650
333000.0,1.0,1620,7,1120,1790
247000.0,2.25,1580,7,1580,1730
204555.0,1.75,1260,7,1260,2400
432000.0,2.0,2190,9,2190,2770
175000.0,1.75,1230,7,1230,1690
556300.0,2.5,2030,7,1400,1800
286000.0,1.0,780,5,780,1210
320000.0,1.5,1110,8,1110,1110
815000.0,2.5,2790,9,2790,2740
385000.0,1.75,1660,7,1000,1880
1039000.0,1.0,3410,8,2190,2550
350000.0,2.25,2390,8,2390,2450
277000.0,2.5,1850,8,1850,2370
415000.0,2.0,2500,8,1250,1800
295000.0,1.0,1000,6,1000,1090
969000.0,2.0,2450,8,2200,2360
339888.0,1.75,1440,6,720,960
269950.0,2.25,1660,7,1660,1840
1185000.0,2.5,2510,10,2510,2560
780000.0,2.5,3090,10,3090,3100
198000.0,1.0,860,6,860,1120
350000.0,1.0,1220,7,1220,2740
350000.0,1.0,1010,7,1010,1320
319000.0,2.25,2390,8,2390,2390
311000.0,2.25,3340,8,3340,2230
394000.0,3.25,3620,8,2790,2850
1335000.0,2.25,4200,9,2910,3060
2700000.0,2.75,3831,9,3831,3850
396000.0,1.0,1980,7,1080,1680
809000.0,1.75,1790,8,1340,2180
480000.0,2.0,1580,7,1050,1560
535000.0,1.75,2460,7,1230,1560
425000.0,2.75,2110,7,1870,1580
408000.0,2.5,1470,8,1470,1460
1255000.0,2.5,3510,10,3510,3230
310000.0,0.75,520,6,520,980
292000.0,2.5,1950,8,1950,2200
217000.0,1.0,770,6,770,1140
398500.0,2.5,2250,8,2250,1520
2250000.0,3.0,4040,9,3340,3450
700000.0,1.75,2360,7,1280,1700
585000.0,2.5,2330,9,2330,2930
399950.0,1.0,1720,7,1720,1870
235000.0,1.75,1900,6,950,1370
212000.0,1.0,1040,6,1040,1430
310000.0,2.0,2070,8,1220,2080
539000.0,2.0,2070,8,1220,2080
390000.0,3.0,1550,8,1280,1940
560000.0,2.5,2020,9,2020,2410
800000.0,2.5,3320,9,3320,3320
1900000.0,3.25,4130,11,4130,3140
472000.0,2.0,2030,7,1110,1930
502550.0,1.75,1770,7,1170,1670
830000.0,3.25,3330,9,3330,3100
224950.0,2.5,2260,7,1520,1750
375000.0,2.5,1950,8,1950,1950
645000.0,2.5,2930,9,2930,3160
599000.0,2.75,1960,7,1410,2040
515000.0,2.5,2980,9,2980,2630
135000.0,1.0,780,5,780,880
485000.0,2.5,1650,8,1650,1650
890000.0,3.25,4030,9,2800,2670
215000.0,1.0,1010,7,1010,1230
299500.0,1.0,1190,7,1190,1360
800000.0,1.0,1050,7,1050,3360
275000.0,2.5,1560,7,1560,1670
256400.0,1.5,1490,7,1010,1570
310000.0,1.0,770,6,770,820
385000.0,1.0,620,6,620,1540
203000.0,1.5,1200,7,1000,1640
285000.0,2.0,2120,7,1060,1460
473975.0,2.5,2330,8,2330,1830
320000.0,1.75,2000,8,1400,1890
599000.0,2.75,2820,7,1450,1620
580000.0,2.0,2040,7,1020,1640
269500.0,2.25,1700,7,1700,1650
274000.0,1.0,820,6,820,1410
347000.0,1.75,1315,8,1315,1640
270000.0,1.75,1390,6,860,1390
1430000.0,2.0,1890,8,1890,2000
220000.0,1.75,1460,7,1460,1760
243000.0,1.0,1480,8,1480,1190
457500.0,1.75,1840,7,1050,1840
340000.0,1.75,1880,7,940,1880
657500.0,1.5,1910,7,1610,2170
332500.0,2.5,2220,7,2220,2090
340000.0,2.0,1410,6,1410,1570
350000.0,3.0,3380,8,2330,2500
428000.0,2.5,1950,7,1120,2000
515055.0,2.5,2400,8,2400,2430
450000.0,1.75,1560,8,1560,1990
190000.0,1.0,1040,6,1040,1330
1000000.0,2.75,3090,8,2590,1500
299000.0,2.5,1850,7,1850,2160
508000.0,1.0,1200,7,1090,2690
294000.0,2.25,2190,8,2190,2200
320000.0,1.0,1380,7,1380,1540
641000.0,2.75,3710,9,3710,3250
675000.0,2.5,2320,8,1380,2830
255000.0,1.5,1110,7,1110,1330
286651.0,2.5,1830,7,1830,2488
607500.0,2.5,2460,8,1650,2550
765000.0,1.0,1270,7,1270,2260
334950.0,1.75,1700,8,1700,2760
426000.0,1.0,1130,7,1130,1930
775000.0,1.75,1640,7,1640,1670
343000.0,1.5,1040,6,1040,1310
470101.0,2.5,2320,8,2320,2090
195000.0,1.5,1200,7,1200,1390
772500.0,1.0,1720,7,1720,2140
450000.0,1.5,2330,8,1330,2630
1437500.0,3.75,4410,11,4410,2160
525000.0,1.75,1650,8,1650,1700
280000.0,1.5,1370,7,1370,1390
270000.0,2.5,1770,7,1420,1894
406100.0,2.25,1410,8,1410,1430
332544.0,1.75,1710,7,1710,1760
110000.0,1.0,790,6,790,900
685000.0,2.25,2770,8,2120,2300
461000.0,1.0,1260,7,1260,1480
615000.0,2.25,2300,8,1300,2120
550000.0,1.0,1070,7,870,1890
1060000.0,3.5,3850,11,2430,2620
685000.0,2.5,2320,8,2320,2340
1555000.0,2.5,2870,8,2870,2870
312000.0,2.5,1830,7,1830,1830
507500.0,1.75,1990,8,1190,1930
217000.0,1.0,1110,7,1110,1540
439000.0,2.25,1830,7,1170,1960
620000.0,3.5,3600,8,2740,3150
915000.0,2.5,3210,10,3210,2950
425000.0,2.0,1490,7,1110,1330
435000.0,1.0,990,7,870,1280
305000.0,2.25,1646,7,1646,1654
276000.0,1.0,720,6,720,1630
327500.0,2.25,2310,8,2310,1960
810000.0,2.5,2670,9,2670,2620
715000.0,3.25,3060,10,2460,2990
272000.0,1.5,1380,7,1380,1650
266000.0,1.0,700,6,700,1230
543000.0,1.5,1710,7,1710,2430
400000.0,2.5,1450,8,1450,1710
509500.0,2.25,2060,7,1320,2050
495000.0,3.5,2380,8,1670,2540
424950.0,2.5,2760,7,2760,2670
230000.0,1.0,940,7,940,1250
235000.0,1.5,1760,7,1760,1760
763000.0,2.0,1360,6,1360,2530
350000.0,1.75,2010,7,2010,1770
900000.0,1.5,2160,8,1620,2570
250000.0,1.0,930,6,930,1640
225000.0,2.5,1020,7,720,1060
255000.0,2.0,1360,8,1360,1160
161700.0,1.75,1720,7,1220,1790
336000.0,3.0,1790,7,1190,1740
410500.0,1.0,1150,7,1150,1210
502700.0,3.5,2710,8,2710,1590
505000.0,2.5,2400,7,1390,2010
250000.0,1.0,1660,7,1350,1750
570000.0,1.0,1660,7,1350,1750
349900.0,2.5,2290,8,2290,2130
465000.0,2.5,2870,10,2870,2950
625000.0,3.25,4240,10,3550,3590
655000.0,1.75,1800,7,1170,1720
469000.0,1.75,2960,8,1570,1660
355000.0,2.25,1980,8,1300,1820
596000.0,2.5,1730,8,1730,1730
790000.0,2.5,3020,9,3020,3020
885000.0,2.25,4470,10,4470,3850
1030000.0,3.25,2830,9,1910,2740
710000.0,1.75,2120,8,1060,2052
428040.0,2.5,2150,8,2150,2150
1370000.0,2.25,3510,8,1850,2680
546000.0,1.0,970,7,970,1180
540000.0,1.0,1360,7,1360,1500
435000.0,2.5,1470,7,930,1470
540000.0,2.25,3040,8,1430,1870
284000.0,1.0,860,7,860,1200
208000.0,1.0,820,5,820,1000
315000.0,1.75,1900,7,1130,1540
417500.0,1.0,1330,6,850,1200
345000.0,1.75,1240,7,1240,2060
375000.0,2.5,1330,8,1330,1330
389800.0,1.75,1880,7,1880,1540
475000.0,1.75,1890,8,1430,1890
569000.0,2.25,2250,8,2250,2350
985000.0,4.25,4650,10,3260,2810
532000.0,2.5,1830,8,1830,2030
280000.0,1.0,720,6,720,810
435000.0,2.0,1960,7,1050,2340
223000.0,1.0,1220,6,1220,1960
390000.0,1.0,1800,7,1200,2320
315000.0,1.75,1340,7,880,1500
612000.0,3.0,1740,7,1740,1830
591000.0,1.75,1680,7,870,1440
800000.0,2.25,3220,8,3220,2500
225000.0,2.0,1610,8,1610,1930
589900.0,3.0,3160,7,3160,3140
565000.0,2.5,2520,8,1520,2050
650000.0,1.5,2120,7,1060,1620
499000.0,2.5,2090,8,2090,1640
280000.0,1.0,1330,5,1330,1350
649950.0,2.5,2420,8,1210,2340
420000.0,1.75,1510,7,1510,1480
319990.0,2.5,2120,7,2120,1990
265000.0,2.0,1850,7,1850,1528
482000.0,1.75,2300,7,1220,1940
452000.0,2.25,2600,8,1490,2450
1488000.0,4.25,5180,12,4280,5030
375000.0,1.0,1810,7,1810,1490
588000.0,3.0,2190,7,1490,1370
635000.0,2.5,2500,9,2500,2890
280500.0,2.5,1890,8,1890,2170
210500.0,1.75,2040,6,1430,1310
196500.0,2.0,1310,7,1310,1390
1395000.0,3.5,4010,9,2850,2610
475000.0,1.75,1780,7,1210,1630
550000.0,2.5,1980,8,1980,1930
1580000.0,3.25,3690,11,3690,1880
240000.0,1.75,1540,7,1200,1540
272000.0,1.0,1130,6,1130,1080
408506.0,2.75,2480,8,1870,2040
640000.0,2.5,2580,9,2580,910
316000.0,2.5,2010,8,2010,2160
299000.0,2.0,2320,7,1720,1390
447500.0,2.25,1180,7,1180,1550
736500.0,2.5,3180,9,3180,3715
665000.0,2.0,2970,8,2970,3280
707000.0,2.5,3050,8,1590,2550
215000.0,1.75,1630,7,1630,1630
275000.0,2.25,1620,7,1620,1640
648000.0,2.25,2170,8,2170,2600
415000.0,2.5,2150,8,2150,2080
690000.0,2.0,1770,8,1770,1890
320000.0,2.75,2110,7,1290,1980
750000.0,1.75,1590,8,1590,1970
355000.0,2.25,1370,8,1370,1370
246000.0,1.75,1390,7,1390,1460
1155000.0,1.75,1640,8,1640,2630
744000.0,2.5,2670,8,2670,2400
1210000.0,3.75,5400,11,5400,1690
217000.0,2.0,1690,7,1210,1930
583000.0,2.5,2600,8,2600,2270
515000.0,1.5,1400,7,1150,1530
594000.0,1.75,2140,8,1410,2080
303100.0,1.5,1640,8,1640,1640
430000.0,1.75,1720,7,1020,1860
708000.0,3.25,3060,8,3060,1840
221000.0,1.0,1150,7,1150,1200
325000.0,2.5,2000,8,2000,2180
1295650.0,0.0,4810,12,4810,4740
385000.0,1.75,1560,6,780,1320
359500.0,2.5,2070,8,2070,1880
433000.0,2.0,1920,7,1300,2010
525000.0,1.0,1000,7,800,1060
356200.0,2.0,1690,7,940,2390
595000.0,2.0,3090,7,1590,2560
560000.0,1.5,1790,7,1020,1680
2175000.0,3.0,4750,11,4750,3120
513000.0,2.0,2090,7,1480,1510
365000.0,1.0,680,5,680,1120
368000.0,1.75,2100,7,1030,1170
870000.0,2.75,2840,8,1960,2750
225000.0,2.25,1470,7,1160,1570
1387000.0,4.5,4490,11,3800,3370
177000.0,1.75,1150,7,1150,1540
465000.0,1.5,1460,7,1460,1610
750000.0,2.75,3150,8,1810,2250
149000.0,1.0,1090,6,1090,1040
605000.0,2.5,2670,9,2670,2760
725000.0,2.0,2110,7,1990,1620
413900.0,2.25,1770,7,1770,2470
199950.0,1.5,1510,6,1510,990
400000.0,1.0,530,6,530,1930
870000.0,1.5,2420,8,2200,2070
292000.0,2.5,2490,7,1490,1930
225000.0,1.0,990,7,990,1260
466750.0,2.0,1730,8,1730,1410
330000.0,1.5,1440,8,1440,1460
770000.0,2.25,3260,8,3260,2340
802500.0,2.25,1950,8,1450,1840
378800.0,2.5,2740,8,2740,2900
795000.0,2.75,2940,10,2940,3110
460000.0,2.0,1200,7,1200,1750
